Time,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Category,Weather
17,74,9,24.1,101.09,0,Mostly Cloudy
18,76,9,25,101.15,0,Cloudy
19,72,11,25,101.13,0,Cloudy
20,67,11,25,101.15,0,Cloudy
21,67,11,25,101.14,0,Mostly Cloudy
22,72,13,25,101.13,0,Mostly Cloudy
23,79,11,25,101.14,0,Mostly Cloudy
0,84,15,25,101.18,0,Mostly Cloudy
1,82,15,25,101.19,0,Mostly Cloudy
2,81,11,25,101.22,0,Cloudy
3,80,9,25,101.25,0,Cloudy
4,82,13,25,101.23,0,Mostly Cloudy
5,82,7,25,101.28,0,Cloudy
6,82,7,25,101.29,0,Cloudy
7,84,7,24.1,101.36,0,Cloudy
8,84,7,24.1,101.38,0,Cloudy
9,82,11,24.1,101.34,0,Cloudy
10,81,9,24.1,101.32,0,Cloudy
11,77,11,24.1,101.31,0,Cloudy
12,74,20,24.1,101.2,0,Cloudy
13,71,15,24.1,101.19,0,Cloudy
14,66,20,24.1,101.13,0,Cloudy
15,62,20,24.1,101.06,0,Cloudy
16,62,22,24.1,101.06,0,Cloudy
17,65,26,25,101.01,0,Cloudy
18,67,24,25,101,0,Cloudy
19,70,28,25,100.99,0,Cloudy
20,72,24,25,101.02,0,Cloudy
21,75,24,25,101.03,0,Cloudy
22,78,32,25,101.01,0,Mostly Cloudy
23,81,26,25,100.98,0,Cloudy
0,82,22,25,100.95,0,Mostly Cloudy
1,84,26,25,100.89,0,Mostly Cloudy
2,84,26,25,100.82,0,Mostly Cloudy
3,84,24,25,100.79,0,Cloudy
4,83,30,25,100.77,0,Mostly Cloudy
5,86,20,25,100.76,0,Cloudy
6,83,33,25,100.72,0,Cloudy
7,84,26,24.1,100.7,0,Cloudy
8,82,24,24.1,100.67,0,Cloudy
9,80,26,24.1,100.61,0,Cloudy
10,76,28,24.1,100.57,0,Cloudy
11,72,32,24.1,100.48,0,Cloudy
12,69,26,24.1,100.35,0,Cloudy
13,64,33,24.1,100.24,0,Cloudy
14,65,44,24.1,100.13,0,Cloudy
15,63,33,24.1,100.09,0,Cloudy
16,70,48,24.1,100.04,0,Cloudy
17,73,48,24.1,99.94,0,Cloudy
18,72,44,25,99.83,0,Mostly Cloudy
19,75,50,25,99.65,0,Mostly Cloudy
20,74,52,25,99.55,0,Cloudy
21,75,48,25,99.46,0,Mostly Cloudy
22,75,50,25,99.37,0,Cloudy
23,76,54,25,99.33,0,Cloudy
0,75,41,25,99.28,0,Cloudy
1,76,52,25,99.23,0,Mostly Cloudy
2,78,37,25,99.31,0,Mostly Cloudy
3,80,41,25,99.21,1,Rain Showers
4,80,35,25,99.28,0,Mostly Cloudy
5,81,37,25,99.32,0,Mainly Clear
6,82,37,25,99.31,1,Rain Showers
7,77,30,19.3,99.45,1,Rain Showers
8,79,26,24.1,99.5,0,Mostly Cloudy
9,84,22,24.1,99.52,0,Mostly Cloudy
10,83,28,24.1,99.57,0,Mostly Cloudy
11,92,22,4,99.6,1,Rain
12,90,17,24.1,99.53,0,Mostly Cloudy
13,72,28,24.1,99.44,0,Mainly Clear
14,63,28,24.1,99.5,0,Mainly Clear
15,56,33,24.1,99.47,0,Mainly Clear
16,50,20,24.1,99.49,0,Mainly Clear
17,51,17,24.1,99.54,0,Mainly Clear
18,57,17,25,99.61,0,Mostly Cloudy
19,61,28,25,99.61,0,Mostly Cloudy
20,68,26,25,99.57,1,Rain Showers
21,81,26,19.3,99.6,1,Rain
22,93,17,25,99.49,0,Cloudy
23,90,11,25,99.45,1,Rain Showers
0,93,9,16.1,99.43,1,Rain Showers
1,92,9,25,99.36,0,Mainly Clear
2,94,11,25,99.41,0,Mainly Clear
3,92,11,25,99.43,0,Mainly Clear
4,87,13,25,99.37,0,Mainly Clear
5,85,17,25,99.34,0,Mainly Clear
6,77,11,25,99.24,0,Mostly Cloudy
7,92,11,24.1,99.26,0,Mostly Cloudy
8,88,17,24.1,99.22,0,Mostly Cloudy
9,88,15,19.3,99.16,0,Cloudy
10,90,19,16.1,99.14,0,Cloudy
11,93,11,9.7,99.12,1,Rain Showers
12,91,24,24.1,99.2,0,Cloudy
13,89,20,24.1,99.26,1,Rain Showers
14,90,11,12.9,99.28,1,Drizzle
15,90,4,24.1,99.28,1,Rain Showers
16,90,4,24.1,99.26,0,Cloudy
17,90,15,24.1,99.31,0,Cloudy
18,91,13,25,99.37,0,Cloudy
19,88,7,25,99.37,0,Mostly Cloudy
20,87,7,25,99.4,0,Mostly Cloudy
21,90,0,25,99.39,1,Rain Showers
22,93,0,25,99.4,0,Mostly Cloudy
23,89,4,25,99.38,0,Cloudy
0,93,7,25,99.39,0,Mostly Cloudy
1,95,6,25,99.37,0,Cloudy
2,91,4,25,99.35,1,Rain Showers
3,88,6,19.3,99.33,1,Rain Showers
4,81,0,25,99.32,1,Rain Showers
5,83,4,25,99.32,1,Rain
6,87,4,25,99.31,0,Cloudy
7,84,7,24.1,99.32,1,Rain
8,83,9,24.1,99.33,1,Rain
9,87,9,24.1,99.34,1,Rain
10,84,9,24.1,99.31,0,Cloudy
11,79,11,24.1,99.29,0,Cloudy
12,79,13,24.1,99.25,0,Cloudy
13,79,15,24.1,99.22,1,Rain
14,81,17,19.3,99.22,1,Drizzle
15,89,11,12.9,99.22,1,Rain
16,88,17,19.3,99.23,1,Rain
17,86,17,16.1,99.26,1,Rain
18,81,28,25,99.3,0,Cloudy
19,86,22,25,99.33,1,Rain
20,88,24,25,99.33,1,Rain
21,88,22,25,99.35,1,Rain
22,87,20,25,99.37,1,Rain
23,83,19,25,99.38,1,Rain
0,84,19,25,99.4,0,Cloudy
1,84,20,25,99.42,0,Cloudy
2,84,22,25,99.45,0,Cloudy
3,87,24,25,99.45,0,Cloudy
4,86,20,25,99.46,0,Cloudy
5,87,19,25,99.46,1,Rain Showers
6,88,20,25,99.48,1,Rain
7,89,19,25,99.53,1,Rain
8,91,17,24.1,99.58,1,Rain
9,89,22,24.1,99.61,1,Rain
10,90,20,24.1,99.64,1,Rain
11,91,22,24.1,99.67,1,Drizzle
12,91,15,24.1,99.68,1,Drizzle
13,92,20,24.1,99.7,1,Drizzle
14,91,20,24.1,99.7,0,Cloudy
15,91,19,24.1,99.74,0,Cloudy
16,91,22,19.3,99.78,0,Cloudy
17,89,19,25,99.81,0,Cloudy
18,89,15,25,99.87,0,Cloudy
19,89,19,25,99.9,1,Rain Showers
20,86,17,25,99.94,1,Rain Showers
21,83,17,25,99.96,0,Cloudy
22,84,13,25,100,1,Rain Showers
23,82,13,25,100.02,1,Rain Showers
0,81,17,25,100.06,1,Rain Showers
1,83,13,25,100.1,1,Rain
2,82,17,25,100.13,1,Rain
3,79,17,25,100.14,0,Cloudy
4,80,20,25,100.17,0,Mostly Cloudy
5,79,19,25,100.22,0,Cloudy
6,78,17,25,100.27,0,Mostly Cloudy
7,80,20,24.1,100.33,0,Cloudy
8,81,20,24.1,100.39,0,Cloudy
9,76,22,25,100.42,0,Cloudy
10,78,22,24.1,100.45,1,Rain Showers
11,80,24,24.1,100.45,1,Rain Showers
12,79,22,24.1,100.45,1,Drizzle
13,84,22,24.1,100.46,1,Drizzle
14,82,20,24.1,100.47,1,Drizzle
15,83,24,24.1,100.52,1,Drizzle
16,85,20,24.1,100.57,1,Drizzle
17,83,20,24.1,100.62,1,Drizzle
18,85,13,25,100.66,1,Drizzle
19,84,15,25,100.69,1,Drizzle
20,79,17,25,100.73,0,Cloudy
21,75,15,25,100.76,0,Cloudy
22,74,17,25,100.79,0,Cloudy
23,73,17,25,100.82,0,Cloudy
0,75,15,25,100.85,0,Mostly Cloudy
1,76,11,25,100.87,0,Mostly Cloudy
2,73,15,25,100.88,0,Mostly Cloudy
3,73,17,25,100.88,0,Mostly Cloudy
4,76,19,25,100.9,0,Cloudy
5,75,15,25,100.96,0,Cloudy
6,72,17,25,100.99,0,Cloudy
7,71,15,25,101.05,0,Cloudy
8,78,17,24.1,101.11,1,"Rain Showers,Snow Showers"
9,74,17,24.1,101.12,0,Snow Showers
10,69,19,24.1,101.1,0,Mostly Cloudy
11,67,13,24.1,101.08,0,Cloudy
12,64,13,24.1,101.07,0,Cloudy
13,65,11,24.1,101.09,0,Cloudy
14,61,15,24.1,101.08,0,Cloudy
15,58,17,24.1,101.08,0,Cloudy
16,56,13,24.1,101.12,0,Cloudy
17,59,13,24.1,101.17,0,Cloudy
18,58,11,25,101.21,0,Cloudy
19,61,9,25,101.25,0,Cloudy
20,58,13,25,101.28,0,Cloudy
21,59,13,25,101.3,0,Cloudy
22,60,9,25,101.3,0,Cloudy
23,61,11,25,101.27,0,Cloudy
0,62,9,25,101.28,0,Cloudy
1,64,11,25,101.27,0,Cloudy
2,58,17,25,101.29,0,Cloudy
3,53,17,25,101.29,0,Cloudy
4,58,13,25,101.32,0,Cloudy
5,66,11,25,101.34,0,Mostly Cloudy
6,72,11,25,101.38,0,Mostly Cloudy
7,66,15,24.1,101.4,0,Mostly Cloudy
8,67,15,24.1,101.45,0,Mainly Clear
9,60,17,24.1,101.46,0,Mainly Clear
10,52,17,48.3,101.49,0,Mainly Clear
11,51,17,48.3,101.47,0,Mostly Cloudy
12,49,15,48.3,101.44,0,Mostly Cloudy
13,47,17,48.3,101.44,0,Mostly Cloudy
14,47,15,48.3,101.42,0,Cloudy
15,50,20,24.1,101.41,0,Mostly Cloudy
16,59,19,24.1,101.44,0,Snow Showers
17,52,17,25,101.49,0,Mostly Cloudy
18,50,20,25,101.57,0,Mostly Cloudy
19,47,13,25,101.62,0,Mostly Cloudy
20,52,7,25,101.64,0,Mostly Cloudy
21,58,7,25,101.66,0,Mainly Clear
22,57,11,25,101.65,0,Mainly Clear
23,61,9,25,101.65,0,Mainly Clear
0,58,15,25,101.68,0,Mainly Clear
1,60,13,25,101.69,0,Clear
2,68,9,25,101.72,0,Clear
3,77,4,25,101.76,0,Clear
4,60,0,25,101.76,0,Mostly Cloudy
5,64,0,25,101.79,0,Mostly Cloudy
6,75,6,25,101.83,0,Mostly Cloudy
7,76,6,48.3,101.86,0,Mostly Cloudy
8,74,6,48.3,101.89,0,Mainly Clear
9,66,7,48.3,101.9,0,Mainly Clear
10,62,7,48.3,101.93,0,Mostly Cloudy
11,62,9,48.3,101.94,0,Mostly Cloudy
12,56,17,48.3,101.89,0,Cloudy
13,48,15,48.3,101.88,0,Mostly Cloudy
14,49,9,48.3,101.87,0,Mostly Cloudy
15,47,15,48.3,101.87,0,Mostly Cloudy
16,47,13,48.3,101.87,0,Mostly Cloudy
17,57,6,48.3,101.89,0,Mainly Clear
18,59,4,25,101.89,0,Clear
19,57,0,25,101.93,0,Clear
20,65,0,25,101.94,0,Clear
21,63,4,25,101.97,0,Clear
22,65,4,25,101.98,0,Clear
23,69,6,25,101.96,0,Clear
0,67,7,25,101.93,0,Clear
1,66,9,25,101.9,0,Clear
2,72,7,25,101.94,0,Clear
3,83,9,25,101.95,0,Clear
4,85,11,25,102.02,0,Clear
5,85,13,25,101.98,0,Clear
6,85,13,25,101.92,0,Mainly Clear
7,82,15,24.1,101.96,0,Mainly Clear
8,80,17,24.1,102,0,Mainly Clear
9,67,22,24.1,102.02,0,Mostly Cloudy
10,60,20,24.1,102.01,0,Mostly Cloudy
11,53,26,24.1,101.97,0,Mostly Cloudy
12,49,26,24.1,101.88,0,Mostly Cloudy
13,48,32,24.1,101.78,0,Mostly Cloudy
14,49,24,24.1,101.75,0,Mostly Cloudy
15,49,24,24.1,101.73,0,Mostly Cloudy
16,53,26,24.1,101.7,0,Mostly Cloudy
17,58,20,25,101.67,0,Mainly Clear
18,61,19,25,101.68,0,Mostly Cloudy
19,55,20,25,101.69,0,Mainly Clear
20,51,26,25,101.65,0,Mostly Cloudy
21,59,22,25,101.64,0,Mainly Clear
22,66,22,25,101.58,0,Clear
23,74,22,25,101.55,0,Mostly Cloudy
0,73,26,25,101.54,0,Mostly Cloudy
1,74,30,25,101.49,0,Mostly Cloudy
2,69,33,25,101.48,0,Mostly Cloudy
3,69,20,25,101.46,0,Mostly Cloudy
4,71,26,25,101.44,0,Mostly Cloudy
5,69,22,25,101.43,0,Mainly Clear
6,72,19,25,101.42,0,Mainly Clear
7,74,26,24.1,101.44,0,Mostly Cloudy
8,72,20,24.1,101.46,0,Mostly Cloudy
9,68,19,24.1,101.45,0,Cloudy
10,63,30,24.1,101.41,0,Mostly Cloudy
11,62,30,24.1,101.38,0,Mostly Cloudy
12,58,24,24.1,101.29,0,Mostly Cloudy
13,56,26,24.1,101.24,0,Mostly Cloudy
14,54,26,24.1,101.21,0,Mostly Cloudy
15,54,20,24.1,101.18,0,Mostly Cloudy
16,55,19,24.1,101.17,0,Mostly Cloudy
17,58,13,24.1,101.2,0,Mostly Cloudy
18,67,7,25,101.25,0,Mostly Cloudy
19,69,9,25,101.27,0,Mostly Cloudy
20,62,19,25,101.28,0,Mostly Cloudy
21,69,13,25,101.24,0,Mainly Clear
22,72,11,25,101.21,0,Mainly Clear
23,76,7,25,101.19,0,Mainly Clear
0,84,7,25,101.21,0,Mainly Clear
1,85,7,25,101.18,0,Mainly Clear
2,86,7,25,101.19,0,Clear
3,86,7,25,101.19,0,Clear
4,87,7,25,101.2,0,Clear
5,91,7,25,101.22,0,Mainly Clear
6,89,7,25,101.25,0,Mainly Clear
7,88,7,24.1,101.3,0,Mostly Cloudy
8,86,7,48.3,101.36,0,Mostly Cloudy
9,76,17,48.3,101.34,0,Mostly Cloudy
10,66,19,48.3,101.36,0,Cloudy
11,58,20,48.3,101.36,0,Mostly Cloudy
12,60,22,48.3,101.31,0,Mostly Cloudy
13,59,20,24.1,101.26,0,Cloudy
14,58,20,24.1,101.27,0,Mostly Cloudy
15,62,24,24.1,101.29,0,Cloudy
16,63,26,24.1,101.32,0,Cloudy
17,66,22,25,101.36,0,Cloudy
18,69,15,25,101.42,0,Cloudy
19,70,15,25,101.45,0,Cloudy
20,72,11,25,101.47,0,Cloudy
21,75,9,25,101.54,0,Cloudy
22,76,11,25,101.48,0,Mostly Cloudy
23,80,15,25,101.5,0,Mostly Cloudy
0,84,13,25,101.55,0,Mostly Cloudy
1,81,9,25,101.62,0,Mostly Cloudy
2,79,9,25,101.66,0,Mainly Clear
3,68,11,25,101.75,0,Mainly Clear
4,71,11,25,101.84,0,Mainly Clear
5,71,6,25,101.98,0,Mainly Clear
6,71,9,25,102.07,0,Mainly Clear
7,71,13,24.1,102.22,0,Clear
8,68,13,24.1,102.32,0,Clear
9,59,15,48.3,102.39,0,Clear
10,54,7,48.3,102.43,0,Mainly Clear
11,46,6,48.3,102.45,0,Mainly Clear
12,42,6,48.3,102.43,0,Mainly Clear
13,39,6,48.3,102.39,0,Mostly Cloudy
14,38,4,48.3,102.37,0,Mostly Cloudy
15,41,11,48.3,102.4,0,Mostly Cloudy
16,42,9,48.3,102.39,0,Mostly Cloudy
17,43,7,25,102.47,0,Mostly Cloudy
18,46,7,25,102.53,0,Mostly Cloudy
19,51,7,25,102.58,0,Mainly Clear
20,56,15,25,102.56,0,Mainly Clear
21,56,9,25,102.53,0,Clear
22,67,11,25,102.55,0,Mainly Clear
23,56,11,25,102.5,0,Mainly Clear
0,49,7,25,102.45,0,Mostly Cloudy
1,48,13,25,102.34,0,Mostly Cloudy
2,45,11,25,102.33,0,Cloudy
3,45,17,25,102.24,0,Cloudy
4,68,20,25,102.34,0,Cloudy
5,73,20,25,102.23,1,Rain
6,81,17,25,102.26,1,Rain
7,82,22,24.1,102.3,0,Cloudy
8,83,20,24.1,102.34,0,Cloudy
9,80,20,24.1,102.29,0,Cloudy
10,85,17,24.1,102.31,1,Rain Showers
11,80,22,24.1,102.21,1,Rain Showers
12,78,24,24.1,102.15,0,Mostly Cloudy
13,75,17,48.3,102.11,0,Mainly Clear
14,72,20,48.3,102.08,0,Clear
15,70,19,48.3,102.07,0,Mainly Clear
16,71,20,24.1,102.07,0,Mostly Cloudy
17,79,17,25,102.12,0,Mostly Cloudy
18,85,13,25,102.13,0,Mainly Clear
19,88,17,25,102.14,0,Clear
20,89,15,25,102.15,0,Clear
21,89,15,25,102.13,0,Mainly Clear
22,90,13,25,102.07,0,Clear
23,90,15,25,102.04,0,Clear
0,92,19,19.3,101.99,0,Mainly Clear
1,90,17,25,101.97,0,Mainly Clear
2,92,15,19.3,101.98,0,Mainly Clear
3,92,15,19.3,101.94,0,Clear
4,94,11,19.3,101.95,0,Clear
5,93,11,19.3,101.91,0,Clear
6,94,13,19.3,101.87,0,Mainly Clear
7,94,11,16.1,101.9,0,Mainly Clear
8,93,9,19.3,101.88,0,Mainly Clear
9,84,7,19.3,101.83,0,Mainly Clear
10,76,6,19.3,101.78,0,Mostly Cloudy
11,64,6,19.3,101.71,0,Mostly Cloudy
12,55,13,19.3,101.61,0,Mostly Cloudy
13,57,22,24.1,101.52,0,Mostly Cloudy
14,59,22,24.1,101.43,0,Cloudy
15,57,20,24.1,101.33,0,Cloudy
16,56,22,24.1,101.21,0,Cloudy
17,53,33,25,101.13,0,Mostly Cloudy
18,52,35,25,101.09,0,Mainly Clear
19,54,32,25,100.98,0,Mainly Clear
20,56,33,25,100.91,0,Mostly Cloudy
21,58,30,25,100.9,0,Cloudy
22,60,26,25,100.87,0,Cloudy
23,64,24,25,100.84,0,Cloudy
0,73,48,25,100.94,1,Rain
1,89,37,12.9,101.25,1,Rain
2,88,35,25,101.36,1,Rain
3,85,41,25,101.45,1,Rain
4,86,28,25,101.53,1,Rain
5,86,30,25,101.6,1,Rain
6,85,30,25,101.76,0,Cloudy
7,80,30,24.1,101.78,0,Cloudy
8,74,33,24.1,101.89,0,Mostly Cloudy
9,66,32,24.1,101.95,0,Mostly Cloudy
10,65,37,24.1,102.07,0,Mostly Cloudy
11,61,30,48.3,102.09,0,Mostly Cloudy
12,57,28,48.3,102.08,0,Mostly Cloudy
13,54,33,48.3,102.13,0,Mostly Cloudy
14,41,30,24.1,102.18,0,Mainly Clear
15,55,28,24.1,102.25,0,Mainly Clear
16,48,24,24.1,102.33,0,Mainly Clear
17,49,13,25,102.41,0,Clear
18,56,11,25,102.54,0,Clear
19,62,11,25,102.6,0,Clear
20,67,9,25,102.68,0,Clear
21,69,7,25,102.75,0,Clear
22,70,7,25,102.81,0,Clear
23,72,7,25,102.84,0,Clear
0,64,4,25,102.91,0,Clear
1,69,6,25,102.91,0,Clear
2,75,6,25,102.97,0,Clear
3,72,6,25,102.99,0,Clear
4,80,4,25,103.01,0,Clear
5,87,4,25,103.09,0,Clear
6,83,4,25,103.15,0,Clear
7,87,4,48.3,103.25,0,Clear
8,87,4,48.3,103.29,0,Clear
9,76,6,24.1,103.31,0,Clear
10,61,2,24.1,103.34,0,Clear
11,50,4,24.1,103.31,0,Clear
12,44,7,24.1,103.25,0,Mainly Clear
13,43,4,48.3,103.2,0,Mainly Clear
14,44,6,48.3,103.15,0,Clear
15,41,6,48.3,103.15,0,Clear
16,43,6,48.3,103.16,0,Mainly Clear
17,45,7,24.1,103.15,0,Mainly Clear
18,51,7,25,103.16,0,Clear
19,54,9,25,103.17,0,Clear
20,56,11,25,103.18,0,Clear
21,56,7,25,103.16,0,Clear
22,59,13,25,103.15,0,Clear
23,61,11,25,103.12,0,Clear
0,70,13,25,103.1,0,Clear
1,79,9,25,103.06,0,Mainly Clear
2,81,13,25,103,0,Mainly Clear
3,83,9,25,103.01,0,Mainly Clear
4,82,9,25,103,0,Clear
5,79,13,25,102.94,0,Mainly Clear
6,80,15,25,102.91,0,Mainly Clear
7,80,13,24.1,102.94,0,Mostly Cloudy
8,80,11,24.1,102.99,0,Cloudy
9,75,19,24.1,102.93,0,Cloudy
10,70,15,24.1,102.84,0,Cloudy
11,64,11,24.1,102.79,0,Cloudy
12,62,15,24.1,102.73,0,Cloudy
13,55,13,24.1,102.65,0,Mostly Cloudy
14,55,11,24.1,102.59,0,Mostly Cloudy
15,55,13,24.1,102.55,0,Mainly Clear
16,58,11,24.1,102.53,0,Mainly Clear
17,59,9,25,102.53,0,Mainly Clear
18,60,7,25,102.54,0,Clear
19,63,7,25,102.51,0,Clear
20,69,4,25,102.46,0,Clear
21,77,6,25,102.46,0,Clear
22,77,4,25,102.42,0,Clear
23,86,6,25,102.44,0,Clear
0,83,4,25,102.42,0,Clear
1,88,4,19.3,102.4,0,Clear
2,87,0,19.3,102.42,0,Clear
3,89,0,19.3,102.4,0,Clear
4,90,0,19.3,102.42,0,Clear
5,91,4,19.3,102.48,0,Clear
6,93,4,16.1,102.48,0,Mostly Cloudy
7,91,4,16.1,102.49,0,Mostly Cloudy
8,89,0,19.3,102.54,0,Mostly Cloudy
9,86,9,19.3,102.55,0,Mostly Cloudy
10,75,13,24.1,102.57,0,Mainly Clear
11,67,15,24.1,102.53,0,Mostly Cloudy
12,62,17,24.1,102.48,0,Mainly Clear
13,58,15,24.1,102.49,0,Mainly Clear
14,59,13,24.1,102.5,0,Mainly Clear
15,59,9,24.1,102.5,0,Mostly Cloudy
16,61,13,24.1,102.55,0,Mostly Cloudy
17,66,13,25,102.61,0,Cloudy
18,66,15,25,102.66,0,Cloudy
19,68,13,25,102.69,0,Mostly Cloudy
20,70,9,25,102.75,0,Mostly Cloudy
21,79,9,25,102.79,0,Mainly Clear
22,85,11,25,102.81,0,Mainly Clear
23,86,13,25,102.84,0,Mainly Clear
0,84,9,25,102.9,0,Clear
1,85,9,25,102.94,0,Clear
2,87,11,25,103.05,0,Mainly Clear
3,80,11,25,103.13,0,Clear
4,77,17,25,103.17,0,Clear
5,68,13,25,103.24,0,Clear
6,65,13,25,103.28,0,Clear
7,68,13,24.1,103.39,0,Mainly Clear
8,66,15,24.1,103.47,0,Mainly Clear
9,60,15,24.1,103.51,0,Mainly Clear
10,55,7,48.3,103.52,0,Mostly Cloudy
11,51,4,48.3,103.5,0,Mostly Cloudy
12,46,4,48.3,103.47,0,Mainly Clear
13,45,4,48.3,103.43,0,Mainly Clear
14,47,6,48.3,103.43,0,Mainly Clear
15,48,6,48.3,103.43,0,Mainly Clear
16,50,4,48.3,103.46,0,Mainly Clear
17,53,4,25,103.46,0,Clear
18,63,4,25,103.5,0,Mainly Clear
19,68,4,25,103.51,0,Clear
20,60,7,25,103.49,0,Clear
21,68,7,25,103.51,0,Clear
22,67,7,25,103.54,0,Clear
23,67,9,25,103.56,0,Clear
0,71,0,25,103.58,0,Clear
1,76,0,25,103.59,0,Clear
2,84,0,25,103.63,0,Clear
3,85,7,25,103.61,0,Clear
4,85,7,25,103.59,0,Clear
5,83,7,25,103.61,0,Clear
6,86,9,25,103.59,0,Mainly Clear
7,86,9,24.1,103.63,0,Mostly Cloudy
8,87,7,24.1,103.65,0,Cloudy
9,80,9,24.1,103.65,0,Cloudy
10,62,7,24.1,103.65,0,Mostly Cloudy
11,54,7,48.3,103.59,0,Mostly Cloudy
12,35,4,48.3,103.51,0,Mostly Cloudy
13,31,6,48.3,103.46,0,Mostly Cloudy
14,32,7,48.3,103.39,0,Mostly Cloudy
15,29,9,48.3,103.38,0,Mostly Cloudy
16,41,9,24.1,103.36,0,Mostly Cloudy
17,47,9,25,103.36,0,Mostly Cloudy
18,47,9,25,103.36,0,Mostly Cloudy
19,55,4,25,103.36,0,Mostly Cloudy
20,69,6,25,103.3,0,Mostly Cloudy
21,61,11,25,103.27,0,Mainly Clear
22,66,11,25,103.25,0,Cloudy
23,75,11,25,103.22,0,Cloudy
0,75,7,25,103.2,0,Mostly Cloudy
1,77,6,25,103.15,0,Cloudy
2,78,13,25,103.11,0,Mostly Cloudy
3,78,9,25,103.11,0,Mostly Cloudy
4,78,6,25,103.05,0,Mostly Cloudy
5,79,9,25,103.03,0,Mainly Clear
6,81,7,25,103.01,0,Clear
7,83,9,16.1,102.99,0,Clear
8,79,11,24.1,102.99,0,Mainly Clear
9,74,7,24.1,102.92,0,Clear
10,71,7,19.3,102.9,0,Mainly Clear
11,65,6,24.1,102.83,0,Mainly Clear
12,58,4,24.1,102.72,0,Clear
13,69,6,19.3,102.64,0,Mainly Clear
14,62,6,19.3,102.54,0,Mainly Clear
15,59,4,24.1,102.5,0,Mainly Clear
16,66,6,24.1,102.45,0,Mainly Clear
17,72,4,25,102.42,0,Clear
18,80,4,19.3,102.39,0,Mainly Clear
19,80,4,25,102.33,0,Mainly Clear
20,85,6,25,102.29,0,Clear
21,91,4,19.3,102.23,0,Mainly Clear
22,93,6,12.9,102.21,0,Clear
23,90,6,9.7,102.16,0,Fog
0,91,7,9.7,102.12,0,Fog
1,95,7,9.7,102.08,0,Fog
2,88,6,8,102.08,0,Fog
3,93,6,9.7,102.08,0,Fog
4,89,6,6.4,102.02,0,Fog
5,89,6,6.4,102,0,Fog
6,87,6,6.4,102.01,0,Fog
7,87,7,4.8,102.02,0,Fog
8,84,9,9.7,102.03,1,Haze
9,81,6,9.7,102.01,1,Haze
10,76,9,12.9,102,0,Mostly Cloudy
11,69,6,11.3,101.96,0,Cloudy
12,63,2,11.3,101.88,0,Cloudy
13,63,4,11.3,101.83,0,Mostly Cloudy
14,59,6,12.9,101.77,0,Mostly Cloudy
15,59,11,16.1,101.77,0,Cloudy
16,60,6,16.1,101.78,0,Cloudy
17,72,7,16.1,101.79,0,Cloudy
18,79,6,19.3,101.82,0,Mostly Cloudy
19,80,7,16.1,101.85,0,Mostly Cloudy
20,68,9,19.3,101.86,0,Mostly Cloudy
21,73,9,25,101.84,0,Mostly Cloudy
22,74,7,25,101.81,0,Mostly Cloudy
23,73,9,25,101.83,0,Mostly Cloudy
0,69,6,25,101.8,0,Mostly Cloudy
1,81,6,25,101.82,0,Mostly Cloudy
2,81,7,25,101.82,0,Mainly Clear
3,83,9,25,101.83,0,Mainly Clear
4,87,9,25,101.85,0,Mainly Clear
5,86,11,25,101.86,0,Mostly Cloudy
6,86,4,12.9,101.92,0,Mostly Cloudy
7,82,11,9.7,102,1,Haze
8,83,7,12.9,102.01,0,Mostly Cloudy
9,72,7,16.1,102.01,0,Mostly Cloudy
10,62,4,19.3,101.98,0,Mainly Clear
11,63,4,19.3,101.93,0,Mainly Clear
12,58,6,19.3,101.89,0,Mainly Clear
13,57,7,19.3,101.89,0,Mainly Clear
14,50,4,19.3,101.86,0,Mainly Clear
15,48,4,19.3,101.87,0,Mainly Clear
16,61,7,24.1,101.86,0,Mainly Clear
17,71,7,25,101.85,0,Mainly Clear
18,80,6,25,101.89,0,Mainly Clear
19,79,4,25,101.89,0,Mainly Clear
20,85,6,25,101.9,0,Mostly Cloudy
21,82,6,25,101.88,0,Mainly Clear
22,85,4,19.3,101.88,0,Mostly Cloudy
23,88,4,19.3,101.86,0,Mainly Clear
0,94,4,16.1,101.87,0,Mainly Clear
1,94,6,16.1,101.83,0,Clear
2,90,4,16.1,101.85,0,Clear
3,86,4,16.1,101.86,0,Clear
4,90,4,12.9,101.84,0,Clear
5,87,6,16.1,101.85,0,Clear
6,84,9,19.3,101.84,0,Clear
7,78,4,24.1,101.85,0,Mainly Clear
8,77,4,24.1,101.87,0,Mainly Clear
9,74,6,24.1,101.81,0,Clear
10,58,0,24.1,101.8,0,Clear
11,52,6,24.1,101.72,0,Mainly Clear
12,42,13,24.1,101.6,0,Mainly Clear
13,35,13,24.1,101.52,0,Mainly Clear
14,36,9,24.1,101.45,0,Mainly Clear
15,44,15,24.1,101.39,0,Mainly Clear
16,54,15,24.1,101.37,0,Mainly Clear
17,61,15,25,101.35,0,Mainly Clear
18,64,15,25,101.34,0,Mainly Clear
19,67,6,25,101.3,0,Mainly Clear
20,68,7,25,101.28,0,Mainly Clear
21,71,17,25,101.24,0,Mainly Clear
22,73,13,25,101.16,0,Mainly Clear
23,66,11,25,101.11,0,Mainly Clear
0,65,15,25,101.06,0,Clear
1,77,17,25,100.96,0,Mainly Clear
